"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Nigeria","NGA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.94000005722046","","","","","","","","","","","","","","","","","","","","12.3000001907349","12.6999998092651","14.8999996185303","19.7000007629395","21.3999996185303","23.8999996185303","24.2999992370605","3.70000004768372","4.55999994277954","4.30999994277954","7.05999994277954","",
"Nicaragua","NIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","3.20000004768372","4.69999980926514","5.80000019073486","6","8.65999984741211","11.3000001907349","14.4499998092651","14.3999996185303","","","16.6100006103516","15.6199998855591","13.1999998092651","13.8199996948242","","","6.44999980926514","12.1999998092651","7.59999990463257","6.40999984741211","5.36999988555908","5.30999994277954","4.8899998664856","","8.15999984741211","7.82999992370605","","5.21000003814697","5.28000020980835","4.51999998092651","","","",
"Netherlands","NLD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","1.39999997615814","1.10000002384186","1.60000002384186","2.79999995231628","2.79999995231628","3.5","6","5.30000019073486","5.88000011444092","5.09999990463257","6.15999984741211","4.59999990463257","7.92000007629395","9.69999980926514","11.8500003814697","14.1000003814697","10.4799995422363","12","9.89999961853027","9.36999988555908","8.69999980926514","7.51999998092651","7.05000019073486","5.46999979019165","6.13000011444092","6.76999998092651","7.15000009536743","6.42000007629395","5.51000022888184","4.30999994277954","3.51999998092651","2.73000001907349","2.11999988555908","2.54999995231628","3.58999991416931","4.90999984741211","4.71999979019165","3.90000009536743","3.1800000667572","2.75","3.41000008583069","4.44999980926514","4.98000001907349","5.82000017166138","7.23999977111816","7.42000007629395","6.86999988555908","6.01000022888184","",
"Norway","NOR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","1","0.800000011920929","0.800000011920929","1.66999995708466","1.54999995231628","1.48000001907349","2.28999996185303","1.75999999046326","1.46000003814697","1.79999995231628","1.99000000953674","1.29999995231628","1.70000004768372","1.70000004768372","2.03999996185303","2.90000009536743","2.3199999332428","1.78999996185303","2.02999997138977","3.01999998092651","4.82999992370605","5.26000022888184","5.40999984741211","5.90999984741211","5.96999979019165","5.34999990463257","6.30999994277954","4.8600001335144","3.91000008583069","3.74000000953674","3.1800000667572","3.46000003814697","3.74000000953674","4.01999998092651","4.21999979019165","4.26000022888184","4.38000011444092","3.40000009536743","2.49000000953674","2.54999995231628","3.09999990463257","3.51999998092651","3.21000003814697","3.11999988555908","3.42000007629395","3.48000001907349","4.30000019073486","4.67999982833862","4.15999984741211",
"Nepal","NPL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","","","1.85000002384186","","8.80000019073486","","","","","","","1.3400000333786","","","","","3.29999995231628","3","","","",
"Nauru","NRU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7600002288818","","","","","","","","","22.9599990844727","","","","","","",
"New Zealand","NZL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","0.300000011920929","0.5","0.200000002980232","0.100000001490116","0.400000005960464","0.400000005960464","0.600000023841858","1.79999995231628","2","2.90000009536743","3.59999990463257","3.90000009536743","5.69999980926514","5","4","4.19000005722046","4.21000003814697","5.76999998092651","7.30999994277954","7.96999979019165","10.6099996566772","10.6700000762939","9.80000019073486","8.35999965667725","6.46000003814697","6.30000019073486","6.84999990463257","7.71999979019165","7.03999996185303","6.1399998664856","5.44999980926514","5.28999996185303","4.75","4.01000022888184","3.80999994277954","3.84999990463257","3.59999990463257","4.01999998092651","5.82000017166138","6.1399998664856","5.96999979019165","6.40999984741211","5.76000022888184","5.38000011444092","5.36999988555908","5.1100001335144","4.69999980926514",
"OECD members","OED","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.95778137795661","6.62535285125934","7.19302270252088","7.67264260768594","7.72418103858008","7.4633085326646","7.33346381574035","7.00434047678272","6.90671928597908","6.69528347161797","6.28728038766886","6.31570791740213","6.85371739120279","6.98181905571497","6.8999862449221","6.63451990660681","6.06592847625805","5.610071212373","5.93356842651884","8.10141769598328","8.29003464496351","7.92573638198413","7.92079023867326","7.86374921585781","7.33896260403099","6.74836539217128","6.31294331201009","",
"Oman","OMN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2700004577637","","","","","","","","","","","","4.14177656173706","","","","","","","","","",
"Other small states","OSS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","2.08999991416931","2.15000009536743","2","1.66999995708466","1.70000004768372","1.89999997615814","1.89999997615814","4.17999982833862","4.11999988555908","4.01000022888184","3.8199999332428","3.8199999332428","4.30000019073486","4.15999984741211","3.97000002861023","3.97000002861023","3.04999995231628","2.16000008583069","2.02999997138977","1.97000002861023","5.84999990463257","5.17999982833862","4.28000020980835","4.26000022888184","5.03000020980835","4.78999996185303","5.80999994277954","5.69999980926514","5.34999990463257","7.15999984741211","6.88000011444092","7.82999992370605","7.48999977111816","7.40000009536743","7.05000019073486","0.579999983310699","0.400000005960464","0.419999986886978","0.540000021457672","0.649999976158142","0.800000011920929","","2.95000004768372","1.83000004291534","3.5699999332428","","",
"Panama","PAN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","7.09999990463257","7.59999990463257","6.78999996185303","6.98999977111816","5.80000019073486","6.40999984741211","6.67000007629395","8.72999954223633","8.0600004196167","8.77999973297119","","","8.40999984741211","9.71000003814697","10.0799999237061","12.3400001525879","10.5299997329712","11.8400001525879","16.3299999237061","16.3099994659424","11.6000003814697","16.1200008392334","14.6700000762939","13.2600002288818","14","14.0100002288818","14.3199996948242","13.3699998855591","14.0200004577637","11.75","13.5299997329712","14.710000038147","14.1099996566772","13.6199998855591","12.4399995803833","10.3299999237061","9.10999965667725","6.78000020980835","5.84999990463257","6.55999994277954","6.51999998092651","4.48000001907349","4.05000019073486","4.09999990463257","4.82000017166138","4.53000020980835","4.35270023345947","",
"Peru","PER","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","5.90000009536743","4.84000015258789","4.57000017166138","4.40000009536743","4.23000001907349","4","4.92000007629395","5.19999980926514","5.82000017166138","6.5","7.11999988555908","6.96999979019165","6.76999998092651","6.98000001907349","9.19999980926514","10.5","11.789999961853","5.32000017166138","3.63000011444092","","7.92000007629395","8.60000038146973","5.80000019073486","9.39999961853027","9.86999988555908","","","7.07000017166138","7.69000005722046","7.75","7.98999977111816","7.34000015258789","7.88000011444092","8.85000038146973","8.97999954223633","9.02000045776367","9.23999977111816","8.10999965667725","7.98999977111816","8.02999973297119","7.94999980926514","7.5","7.32999992370605","6.55000019073486","5.73000001907349","5.71000003814697","6.32999992370605","6.55000019073486","6.69000005722046",
"Philippines","PHL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","6.69999980926514","","5.28000020980835","5.3600001335144","4.76999998092651","3.21000003814697","3.82999992370605","4.80000019073486","4.46999979019165","4","3.5","4.75","5.3600001335144","5.5","4.8899998664856","7.03000020980835","6.07000017166138","6.42999982833862","9.10000038146973","8.34000015258789","8.42000007629395","8.13000011444092","8.98999977111816","8.64000034332275","8.86999988555908","8.43000030517578","8.35999965667725","7.40999984741211","7.84999990463257","9.38000011444092","9.43000030517578","11.1899995803833","3.70000004768372","11.5100002288818","3.52999997138977","3.54999995231628","3.79999995231628","4.05000019073486","3.4300000667572","3.72000002861023","3.85999989509583","3.60999989509583","3.58999991416931","3.5","3.5","3.59999990463257","6.28999996185303","2.71000003814697","",
"Palau","PLW","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.76000022888184","","","","","7.03000020980835","","","","","3.29999995231628","","","","","4.17999982833862","","","","","","","","","","","","",
"Papua New Guinea","PNG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.69999980926514","","","","","","","","","","2.92000007629395","","","","","","","","","","2","2.61999988555908","","","","","","",
"Poland","POL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","11.8000001907349","13.3199996948242","14","14.4399995803833","13.3400001525879","12.3500003814697","10.960000038147","9.9399995803833","12.289999961853","16.3099994659424","18.3700008392334","19.8899993896484","19.3700008392334","19.1100006103516","17.75","13.8400001525879","9.60000038146973","7.11999988555908","8.17000007629395","9.64000034332275","9.63000011444092","10.0900001525879","10.3299999237061","8.98999977111816","7.5","6.15999984741211","",
"Pre-demographic dividend","PRE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","11.5200004577637","11.8299999237061","11.6099996566772","13.1300001144409","","19.6499996185303","19.0400009155273","16.7299995422363","14.5299997329712","17.0799999237061","17.8299999237061","19.9099998474121","22.2399997711182","20","20.6700000762939","19.5300006866455","17.0100002288818","15.0100002288818","14.6300001144409","14.5200004577637","16.1800003051758","16.9300003051758","16.9099998474121","14.5699996948242","13.9300003051758","13.6400003433228","13.8000001907349","13.460000038147","11.8100004196167","10.0799999237061","11.3599996566772","11.9399995803833","11.7799997329712","10.3100004196167","11.3500003814697","11.0100002288818","10.9300003051758","11.4799995422363","15","16.1000003814697","15.6999998092651","14.5","14.3000001907349","13.9099998474121","12","11.7799997329712","",
"Korea, Dem. People’s Rep.","PRK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","1.76999998092651","4.5","6.40000009536743","","7.8899998664856","7.94000005722046","","","","7.30000019073486","","8.18000030517578","8.69999980926514","7.38000011444092","6.01000022888184","5.13000011444092","4.65000009536743","4.07000017166138","4.07999992370605","5.44000005722046","6.71000003814697","7.1100001335144","7.19000005722046","6.57000017166138","4.65000009536743","4.59999990463257","3.8199999332428","3.82999992370605","4.5","6.13000011444092","6.32000017166138","7.57999992370605","7.65000009536743","7.96000003814697","7.55000019073486","9.43000030517578","10.7700004577637","12.6800003051758","15.5299997329712","16.1800003051758","13.8900003433228","12.4399995803833","11.0699996948242","8.86999988555908",
"Paraguay","PRY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","5.69000005722046","4.1100001335144","","5.6100001335144","8.25","7.32999992370605","5.13000011444092","6.09999990463257","5.51000022888184","4.71999979019165","5.61999988555908","5.80000019073486","","4.98000001907349","5.05999994277954","4.40999984741211","3.40000009536743","8.14999961853027","5.3600001335144","","9.39999961853027","7.6100001335144","","10.7600002288818","8.0600004196167","","","","5.61999988555908","5.59000015258789","5.46000003814697","7.5","6.96999979019165","8","7.69999980926514","7.82999992370605","6.51999998092651","7.76000022888184","",
"West Bank and Gaza","PSE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5300006866455","20.1000003814697","14.5699996948242","11.6099996566772","14.2200002670288","24.9400005340576","30.6800003051758","24.4500007629395","26.7800006866455","23.4599990844727","23.5799999237061","21.3899993896484","25.9899997711182","24.5499992370605","23.7299995422363","20.9400005340576","22.9699993133545","23.3999996185303","26.9500007629395","25.8999996185303","27.0300006866455","",
"Pacific island small states","PSS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.97594275079353","","","","","","","","",
"Post-demographic dividend","PST","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.74311543808487","6.52829592690995","7.13953935203227","7.26624464356878","7.2755020620372","6.9350245738803","6.98287844623964","6.81917932984436","6.86722554330054","6.92972554784809","6.39273522050174","6.25173821119723","6.63970209833311","6.71279436121992","6.54516088251783","6.21162506424247","5.89802369947367","5.48895290661698","5.83497335619905","8.00781562675679","8.24717904481435","7.96986256070122","8.0249922410546","7.93575274558704","7.40866229565302","6.85730761035293","6.45040023574592","",
"French Polynesia","PYF","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.69999980926514","","","","","","","","12.8999996185303","","","","","","11.710000038147","","","","","11.7399997711182","","","","","21.7900009155273","","","","","",
"Qatar","QAT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.34999990463257","","","","3.91000008583069","","","1.48000001907349","","0.870000004768372","0.519999980926514","0.310000002384186","0.310000002384186","0.449999988079071","0.560000002384186","0.479999989271164","0.270000010728836","0.189999997615814","0.159999996423721","0.140000000596046","",
"Romania","ROU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","8.26000022888184","10.3999996185303","8.17000007629395","8.01000022888184","6.73999977111816","5.51000022888184","5.63000011444092","6.23999977111816","6.96999979019165","6.55999994277954","8.31999969482422","6.94999980926514","7.71999979019165","7.17000007629395","7.26999998092651","6.40999984741211","5.78999996185303","6.8600001335144","6.96000003814697","7.17999982833862","6.78999996185303","7.09999990463257","6.80000019073486","6.80999994277954","5.90000009536743","",
"Russian Federation","RUS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0799999982118607","5.17999982833862","5.88000011444092","8.13000011444092","9.44999980926514","9.65999984741211","11.8100004196167","13.2600002288818","13.039999961853","10.5799999237061","8.97999954223633","7.88000011444092","8.21000003814697","7.76000022888184","7.11999988555908","7.05000019073486","6","6.19999980926514","8.30000019073486","7.36999988555908","6.53999996185303","5.44000005722046","5.46000003814697","5.15999984741211","5.57000017166138","5.5","",
"Rwanda","RWA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","","0.300000011920929","","","","","0.560000002384186","","","","","","0.889999985694885","","","","","","","","","","3.44000005722046","","1.16999995708466","","","",
"South Asia","SAS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.92201951114099","","","","","","3.22582996232662","","","","","4.70608703115051","","","","","3.27300925852456","","2.70957818761419","","","","","",
"Saudi Arabia","SAU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.19999980926514","","","","","","","4.34999990463257","4.57000017166138","4.61999988555908","5.26999998092651","5.55999994277954","5.82000017166138","6.05000019073486","6.25","5.73000001907349","5.07999992370605","5.38000011444092","","5.76999998092651","5.51999998092651","5.57000017166138","5.71999979019165","5.59000015258789","5.65000009536743","",
"Sudan","SDN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","19.3999996185303","","","","","13.1999998092651","","12.1000003814697","13.1099996566772","","","","","","","","","","","","","","","","","","","","","19.8299999237061","","13","","","","","","","","",
"Senegal","SEN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.65000009536743","","","","10.0299997329712","","","","","10.3599996566772","","25.6499996185303","","4.84999990463257","","",
"Singapore","SGP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","6.05999994277954","4.80000019073486","4.69999980926514","4.51000022888184","3.97000002861023","4.55000019073486","4.48000001907349","3.9300000667572","2.25999999046326","2.11999988555908","1.79999995231628","1.64999997615814","1.5","1.69000005722046","2.69000005722046","4.26999998092651","6.84000015258789","5","3.54999995231628","2.34999990463257","","2.1800000667572","3.08999991416931","3.0699999332428","3.02999997138977","3.29999995231628","3.5699999332428","2.5","3.41000008583069","4.84999990463257","3.70000004768372","3.75999999046326","5.65000009536743","5.92999982833862","5.84000015258789","5.59000015258789","4.48000001907349","3.90000009536743","3.96000003814697","5.8600001335144","4.11999988555908","3.89000010490417","3.72000002861023","3.85999989509583","3.74000000953674","3.78999996185303","4.07999992370605","",
"Solomon Islands","SLB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.01999998092651","","","","","","","","",
"Sierra Leone","SLE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.42000007629395","","","","","","","","","","4.67999982833862","","","",
"El Salvador","SLV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","3.73000001907349","6.78999996185303","13.3400001525879","","","","","16.9500007629395","8.63000011444092","","9.36999988555908","8.35000038146973","9.96000003814697","","7.88000011444092","9.9399995803833","7.67999982833862","","7.67999982833862","7.98000001907349","7.09999990463257","6.67999982833862","","","5.73000001907349","6.26000022888184","6.05000019073486","7.21999979019165","6.57000017166138","6.40999984741211","5.88000011444092","7.32999992370605","4.8899998664856","4.30000019073486","3.84999990463257","3.69000005722046","4.15999984741211","4","4.42000007629395","",
"San Marino","SMR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","4.80000019073486","5.80000019073486","","","","7.19999980926514","6.90000009536743","6.90000009536743","6.19999980926514","6","5.30000019073486","5.5","4.30000019073486","4.19999980926514","5.09999990463257","3.90000009536743","3.90000009536743","5.09999990463257","4.40000009536743","4.09999990463257","3","2.79999995231628","","2.88470005989075","3.05690002441406","","2.10999989509583","1.62999999523163","","","4.01999998092651","4.36999988555908","5.05999994277954","6.09999990463257","6.01999998092651","6.6100001335144","7.38000011444092","6.44999980926514","",
"Somalia","SOM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5","20.8500003814697","20.8500003814697","18.0599994659424","13.6300001144409","16.1000003814697","19.2199993133545","22.9699993133545","24","22.1499996185303","19.2199993133545","17.9200000762939","15.2600002288818","",
"Sub-Saharan Africa (excluding high income)","SSA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1499996185303","","","","","","","","","",
"Sub-Saharan Africa","SSF","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","0.610000014305115","0.569999992847443","0.699999988079071","0.560000002384186","0.479999989271164","0.340000003576279","","","","","","","3.66000008583069","","","","","","","","","14.3999996185303","15.7299995422363","17.6299991607666","16.3600006103516","16.1200008392334","16.4699993133545","16.6499996185303","","","","","","13.5900001525879","","","","","",
"Suriname","SUR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.5300006866455","","15.5100002288818","15.6499996185303","","17.2800006866455","15.6400003433228","","8.39000034332275","10.8800001144409","10.5600004196167","10.6300001144409","13.6000003814697","","","","","9.48999977111816","","","","","8.72000026702881","7.15000009536743","7.53999996185303","8.10000038146973","6.59999990463257","6.94000005722046","7.21999979019165","","",
"Slovak Republic","SVK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.59999990463257","11.3999996185303","12.1999998092651","13.6499996185303","13.1099996566772","11.3400001525879","11.8900003433228","12.1899995803833","15.9499998092651","19.0599994659424","19.3799991607666","18.7199993133545","17.5799999237061","18.2099990844727","16.2600002288818","13.289999961853","11.1400003433228","9.51000022888184","12.0299997329712","14.3800001144409","13.6199998855591","13.960000038147","14.2200002670288","13.1800003051758","11.4799995422363","9.67000007629395","",
"Slovenia","SVN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39999997615814","1.5","2.20000004768372","2.90000009536743","4.69999980926514","7.07999992370605","11.5","8.51000022888184","8.23999977111816","7.15000009536743","6.90999984741211","6.65000009536743","7.3899998664856","7.32000017166138","6.76999998092651","5.67999982833862","6.25","6.69000005722046","6.01000022888184","6.51000022888184","5.94999980926514","4.82000017166138","4.36999988555908","5.8600001335144","7.23999977111816","8.17000007629395","8.84000015258789","10.1000003814697","9.67000007629395","8.96000003814697","8","",
"Sweden","SWE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","1.88999998569489","1.50999999046326","2.54999995231628","2.70000004768372","2.46000003814697","1.98000001907349","1.62000000476837","1.61000001430511","1.20000004768372","1.60000002384186","1.5","1.39999997615814","1.79999995231628","3.14000010490417","3.48000001907349","3.0699999332428","2.82999992370605","2.23000001907349","2.15000009536743","1.70000004768372","1.46000003814697","1.83000004291534","3.24000000953674","5.71999979019165","9.32999992370605","9.57999992370605","9.22999954223633","10.0699996948242","10.1599998474121","8.61999988555908","7.28999996185303","5.98999977111816","3.98000001907349","3.99000000953674","4.88000011444092","5.51999998092651","7.67000007629395","7.05000019073486","6.11999988555908","6.17999982833862","8.30000019073486","8.57999992370605","7.76999998092651","7.96000003814697","8.01000022888184","7.92000007629395","7.40000009536743","6.98999977111816","6.71999979019165",
"Swaziland","SWZ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6499996185303","","","","","","","","","","","","28.2399997711182","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","3.79999995231628","5.19999980926514","13.1099996566772","12.1999998092651","15.3999996185303","20.7999992370605","20.1800003051758","","","","","","","","","10.3500003814697","","","","","","","","9.8100004196167","","","5.5","","","","","","4.1100001335144","","","","4.44000005722046","","",
"Syrian Arab Republic","SYR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","4.30000019073486","6.40000009536743","7.5","4.69999980926514","4.5","5.09999990463257","4.80999994277954","6.19999980926514","5","4.5","3.79999995231628","","","","4.23999977111816","4.69999980926514","","","","","5.78000020980835","","","","7.40000009536743","7.5","7.19999980926514","","15.1999998092651","","7.59999990463257","2.29999995231628","11.6300001144409","11.6800003051758","10.2799997329712","","","8.17000007629395","8.42000007629395","10.9200000762939","8.14000034332275","8.60999965667725","14.8999996185303","","","","","","",
"Turks and Caicos Islands","TCA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.71000003814697","6.17999982833862","7.76999998092651","9.85999965667725","8.03999996185303","7.44999980926514","5.42999982833862","8.30000019073486","","","","","","","","","",
"Chad","TCD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76450512313326","2.53943277567518","2.50628592796643","2.78317074814376","2.9344784999597","3.01847287587121","3.13479885493354","3.302263975332","3.51984324188639","3.59272790493921","3.59216392568132","3.75285126623888","4.31934716938119","4.27286797200038","4.26321691165735","4.49024469927123","4.36609439908012","4.19292894820303","4.28411315650397","4.21787873805516","3.92175172692916","3.86669268103545","3.79600590740634","3.7448863518023","3.7498849315858","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.60805470127475","6.55235031430521","6.32809701530178","7.03068249174046","7.35637812072634","7.66657757979235","8.52662914507056","9.34052298494169","11.1047486239082","9.72670684480564","9.75483187300011","9.59765995273101","9.3388795835488","9.17962912585523","8.57566023955161","7.98733730354639","7.12006511361234","6.93298297809672","9.1676709317588","8.5839311846944","8.06714811862608","7.55027766279443","7.61159653324144","7.65662445313248","7.63670697503221","7.5597329934697","",
